"file","item_id","level","type","objective_verdict","tier1_findings","subjective_label","confidence","red_flag","status","subjective_source","escalation_reason"
"content/a2/reading/A2-T2-009.json","Q5","a2","multiple_choice","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T2-010.json","Q1","a2","multiple_choice","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T2-010.json","Q2","a2","multiple_choice","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T2-010.json","Q3","a2","multiple_choice","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T2-010.json","Q4","a2","multiple_choice","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T2-010.json","Q5","a2","multiple_choice","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-001.json","Q1","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-001.json","Q2","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-001.json","Q3","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-001.json","Q4","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-001.json","Q5","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-002.json","Q1","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-002.json","Q2","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-002.json","Q3","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-002.json","Q4","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-002.json","Q5","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-003.json","Q1","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-003.json","Q2","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-003.json","Q3","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-003.json","Q4","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-003.json","Q5","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-004.json","Q1","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-004.json","Q2","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-004.json","Q3","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-004.json","Q4","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-004.json","Q5","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-005.json","Q1","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-005.json","Q2","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-005.json","Q3","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-005.json","Q4","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-005.json","Q5","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-006.json","Q1","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-006.json","Q2","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-006.json","Q3","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-006.json","Q4","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-006.json","Q5","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-007.json","Q1","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-007.json","Q2","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-007.json","Q3","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-007.json","Q4","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-007.json","Q5","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-008.json","Q1","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-008.json","Q2","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-008.json","Q3","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-008.json","Q4","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-008.json","Q5","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-009.json","Q1","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-009.json","Q2","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-009.json","Q3","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-009.json","Q4","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-009.json","Q5","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-010.json","Q1","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-010.json","Q2","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-010.json","Q3","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-010.json","Q4","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T3-010.json","Q5","a2","matching","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-001.json","Q1","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-001.json","Q2","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-001.json","Q3","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-001.json","Q4","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-001.json","Q5","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-002.json","Q1","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-002.json","Q2","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-002.json","Q3","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-002.json","Q4","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-002.json","Q5","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-003.json","Q1","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-003.json","Q2","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-003.json","Q3","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-003.json","Q4","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-003.json","Q5","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-004.json","Q1","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-004.json","Q2","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-004.json","Q3","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-004.json","Q4","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-004.json","Q5","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-005.json","Q1","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-005.json","Q2","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-005.json","Q3","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-005.json","Q4","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-005.json","Q5","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-006.json","Q1","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-006.json","Q2","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-006.json","Q3","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-006.json","Q4","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-006.json","Q5","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-007.json","Q1","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-007.json","Q2","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-007.json","Q3","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-007.json","Q4","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-007.json","Q5","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-008.json","Q1","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-008.json","Q2","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-008.json","Q3","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-008.json","Q4","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-008.json","Q5","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-009.json","Q1","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-009.json","Q2","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-009.json","Q3","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-009.json","Q4","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-009.json","Q5","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-010.json","Q1","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-010.json","Q2","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-010.json","Q3","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-010.json","Q4","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/a2/reading/A2-T4-010.json","Q5","a2","detail_extraction","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-001.json","Q1","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-001.json","Q2","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-001.json","Q3","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-001.json","Q4","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-001.json","Q5","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-002.json","Q1","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-002.json","Q2","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-002.json","Q3","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-002.json","Q4","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-002.json","Q5","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-003.json","Q1","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-003.json","Q2","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-003.json","Q3","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-003.json","Q4","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-003.json","Q5","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-004.json","Q1","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-004.json","Q2","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-004.json","Q3","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-004.json","Q4","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-004.json","Q5","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-005.json","Q1","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-005.json","Q2","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-005.json","Q3","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-005.json","Q4","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-005.json","Q5","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-006.json","Q1","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-006.json","Q2","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-006.json","Q3","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-006.json","Q4","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-006.json","Q5","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-007.json","Q1","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-007.json","Q2","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-007.json","Q3","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-007.json","Q4","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-007.json","Q5","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-008.json","Q1","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-008.json","Q2","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-008.json","Q3","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-008.json","Q4","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-008.json","Q5","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-009.json","Q1","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-009.json","Q2","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-009.json","Q3","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-009.json","Q4","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-009.json","Q5","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-010.json","Q1","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-010.json","Q2","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-010.json","Q3","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-010.json","Q4","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T1-010.json","Q5","b1","richtig_falsch","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T2-001.json","Q1","b1","multiple_choice","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T2-001.json","Q2","b1","multiple_choice","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T2-001.json","Q3","b1","multiple_choice","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
"content/b1/reading/B1-T2-001.json","Q4","b1","multiple_choice","PASS","","ok","low","true","escalate","mock","redFlag (mock red-team — PLACEHOLDER, not a real disagreement); confidence=low"
