file_path,item_id,index,level,type,teil,answer,de_class_original,de_class_current,de_len,vi_len,prescreen_flags
"content/a2/reading/A2-T3-001.json","Q5","4","a2","matching","3","A","translate-only","rich","80","274","de_low_evidence_overlap"
"content/a2/reading/A2-T3-002.json","Q1","0","a2","matching","3","C","translate-only","rich","58","239",""
"content/a2/reading/A2-T3-002.json","Q2","1","a2","matching","3","B","translate-only","rich","56","239",""
"content/a2/reading/A2-T3-002.json","Q3","2","a2","matching","3","E","translate-only","rich","51","230",""
"content/a2/reading/A2-T3-002.json","Q4","3","a2","matching","3","A","translate-only","rich","70","279","de_low_evidence_overlap"
"content/a2/reading/A2-T3-002.json","Q5","4","a2","matching","3","F","translate-only","rich","69","300",""
"content/a2/reading/A2-T3-003.json","Q1","0","a2","matching","3","C","translate-only","rich","75","224",""
"content/a2/reading/A2-T3-003.json","Q2","1","a2","matching","3","B","translate-only","rich","55","240","de_low_evidence_overlap"
"content/a2/reading/A2-T3-003.json","Q3","2","a2","matching","3","E","translate-only","rich","89","252",""
"content/a2/reading/A2-T3-003.json","Q4","3","a2","matching","3","D","translate-only","rich","59","292",""
"content/a2/reading/A2-T3-003.json","Q5","4","a2","matching","3","F","translate-only","rich","75","254",""
"content/a2/reading/A2-T3-004.json","Q1","0","a2","matching","3","B","translate-only","rich","68","228",""
"content/a2/reading/A2-T3-004.json","Q2","1","a2","matching","3","D","translate-only","rich","70","230",""
"content/a2/reading/A2-T3-004.json","Q3","2","a2","matching","3","C","translate-only","rich","66","267",""
"content/a2/reading/A2-T3-004.json","Q4","3","a2","matching","3","E","translate-only","rich","72","258",""
"content/a2/reading/A2-T3-004.json","Q5","4","a2","matching","3","A","translate-only","rich","71","269",""
"content/a2/reading/A2-T3-005.json","Q1","0","a2","matching","3","B","translate-only","rich","77","249",""
"content/a2/reading/A2-T3-005.json","Q2","1","a2","matching","3","E","translate-only","rich","56","240",""
"content/a2/reading/A2-T3-005.json","Q3","2","a2","matching","3","C","translate-only","rich","71","224",""
"content/a2/reading/A2-T3-005.json","Q4","3","a2","matching","3","F","translate-only","rich","57","252",""
"content/a2/reading/A2-T3-005.json","Q5","4","a2","matching","3","D","translate-only","rich","74","247",""
"content/a2/reading/A2-T3-006.json","Q1","0","a2","matching","3","C","translate-only","rich","56","257","de_low_evidence_overlap"
"content/a2/reading/A2-T3-006.json","Q2","1","a2","matching","3","B","translate-only","rich","56","258","de_low_evidence_overlap"
"content/a2/reading/A2-T3-006.json","Q3","2","a2","matching","3","F","translate-only","rich","58","259","de_low_evidence_overlap"
"content/a2/reading/A2-T3-006.json","Q4","3","a2","matching","3","D","translate-only","rich","81","266",""
"content/a2/reading/A2-T3-006.json","Q5","4","a2","matching","3","A","translate-only","rich","71","227",""
"content/a2/reading/A2-T3-007.json","Q1","0","a2","matching","3","D","translate-only","rich","68","280",""
"content/a2/reading/A2-T3-007.json","Q2","1","a2","matching","3","A","translate-only","rich","78","284",""
"content/a2/reading/A2-T3-007.json","Q3","2","a2","matching","3","C","translate-only","rich","69","251",""
"content/a2/reading/A2-T3-007.json","Q4","3","a2","matching","3","E","translate-only","rich","90","289",""
"content/a2/reading/A2-T3-007.json","Q5","4","a2","matching","3","F","translate-only","rich","69","295","de_low_evidence_overlap"
"content/a2/reading/A2-T3-008.json","Q1","0","a2","matching","3","F","translate-only","rich","72","278","de_low_evidence_overlap"
"content/a2/reading/A2-T3-008.json","Q2","1","a2","matching","3","E","translate-only","rich","63","255",""
"content/a2/reading/A2-T3-008.json","Q3","2","a2","matching","3","D","translate-only","rich","71","261",""
"content/a2/reading/A2-T3-008.json","Q4","3","a2","matching","3","B","translate-only","rich","75","252","de_low_evidence_overlap"
"content/a2/reading/A2-T3-008.json","Q5","4","a2","matching","3","A","translate-only","rich","66","265",""
"content/a2/reading/A2-T3-009.json","Q1","0","a2","matching","3","E","translate-only","rich","62","307","de_low_evidence_overlap"
"content/a2/reading/A2-T3-009.json","Q2","1","a2","matching","3","C","translate-only","rich","78","245",""
"content/a2/reading/A2-T3-009.json","Q3","2","a2","matching","3","D","translate-only","rich","73","252",""
"content/a2/reading/A2-T3-009.json","Q4","3","a2","matching","3","F","translate-only","rich","76","251",""
"content/a2/reading/A2-T3-009.json","Q5","4","a2","matching","3","B","translate-only","rich","73","265",""
"content/a2/reading/A2-T3-010.json","Q1","0","a2","matching","3","A","translate-only","rich","74","275","de_low_evidence_overlap"
"content/a2/reading/A2-T3-010.json","Q2","1","a2","matching","3","C","translate-only","rich","68","281",""
"content/a2/reading/A2-T3-010.json","Q3","2","a2","matching","3","E","translate-only","rich","56","259","de_low_evidence_overlap"
"content/a2/reading/A2-T3-010.json","Q4","3","a2","matching","3","D","translate-only","rich","69","267",""
"content/a2/reading/A2-T3-010.json","Q5","4","a2","matching","3","F","translate-only","rich","62","256",""
"content/a2/reading/A2-T4-001.json","Q1","0","a2","detail_extraction","4","b","translate-only","rich","76","293",""
"content/a2/reading/A2-T4-001.json","Q2","1","a2","detail_extraction","4","b","translate-only","rich","45","211",""
"content/a2/reading/A2-T4-001.json","Q3","2","a2","detail_extraction","4","c","translate-only","rich","47","204",""
"content/a2/reading/A2-T4-001.json","Q4","3","a2","detail_extraction","4","b","translate-only","rich","46","209",""
"content/a2/reading/A2-T4-001.json","Q5","4","a2","detail_extraction","4","c","translate-only","rich","53","236",""
"content/a2/reading/A2-T4-002.json","Q1","0","a2","detail_extraction","4","b","translate-only","rich","35","204",""
"content/a2/reading/A2-T4-002.json","Q2","1","a2","detail_extraction","4","b","translate-only","rich","46","229",""
"content/a2/reading/A2-T4-002.json","Q3","2","a2","detail_extraction","4","c","translate-only","rich","36","199",""
"content/a2/reading/A2-T4-002.json","Q4","3","a2","detail_extraction","4","b","translate-only","rich","51","241",""
"content/a2/reading/A2-T4-002.json","Q5","4","a2","detail_extraction","4","b","translate-only","rich","48","225",""
"content/a2/reading/A2-T4-003.json","Q1","0","a2","detail_extraction","4","b","translate-only","rich","76","243",""
"content/a2/reading/A2-T4-003.json","Q2","1","a2","detail_extraction","4","c","translate-only","rich","40","220",""
"content/a2/reading/A2-T4-003.json","Q3","2","a2","detail_extraction","4","b","translate-only","rich","75","230",""
"content/a2/reading/A2-T4-003.json","Q4","3","a2","detail_extraction","4","b","translate-only","rich","46","236",""
"content/a2/reading/A2-T4-003.json","Q5","4","a2","detail_extraction","4","c","translate-only","rich","52","221",""
"content/a2/reading/A2-T4-004.json","Q1","0","a2","detail_extraction","4","a","translate-only","rich","46","211",""
"content/a2/reading/A2-T4-004.json","Q2","1","a2","detail_extraction","4","b","translate-only","rich","26","172",""
"content/a2/reading/A2-T4-004.json","Q3","2","a2","detail_extraction","4","c","translate-only","rich","32","194",""
"content/a2/reading/A2-T4-004.json","Q4","3","a2","detail_extraction","4","b","translate-only","rich","56","230",""
"content/a2/reading/A2-T4-004.json","Q5","4","a2","detail_extraction","4","c","translate-only","rich","38","194",""
"content/a2/reading/A2-T4-005.json","Q1","0","a2","detail_extraction","4","b","translate-only","rich","66","219",""
"content/a2/reading/A2-T4-005.json","Q2","1","a2","detail_extraction","4","c","translate-only","rich","54","212",""
"content/a2/reading/A2-T4-005.json","Q3","2","a2","detail_extraction","4","b","translate-only","rich","88","237",""
"content/a2/reading/A2-T4-005.json","Q4","3","a2","detail_extraction","4","c","translate-only","rich","35","183",""
"content/a2/reading/A2-T4-005.json","Q5","4","a2","detail_extraction","4","b","translate-only","rich","42","209",""
"content/a2/reading/A2-T4-006.json","Q1","0","a2","detail_extraction","4","b","translate-only","rich","24","185",""
"content/a2/reading/A2-T4-006.json","Q2","1","a2","detail_extraction","4","b","translate-only","rich","66","224",""
"content/a2/reading/A2-T4-006.json","Q3","2","a2","detail_extraction","4","b","translate-only","rich","42","201",""
"content/a2/reading/A2-T4-006.json","Q4","3","a2","detail_extraction","4","b","translate-only","rich","58","210",""
"content/a2/reading/A2-T4-006.json","Q5","4","a2","detail_extraction","4","c","translate-only","rich","45","193",""
"content/a2/reading/A2-T4-007.json","Q1","0","a2","detail_extraction","4","b","translate-only","rich","53","209",""
"content/a2/reading/A2-T4-007.json","Q2","1","a2","detail_extraction","4","b","translate-only","rich","37","231","de_low_evidence_overlap"
"content/a2/reading/A2-T4-007.json","Q3","2","a2","detail_extraction","4","b","translate-only","rich","31","190",""
"content/a2/reading/A2-T4-007.json","Q4","3","a2","detail_extraction","4","b","translate-only","rich","56","224","de_low_evidence_overlap"
"content/a2/reading/A2-T4-007.json","Q5","4","a2","detail_extraction","4","b","translate-only","rich","40","216",""
"content/a2/reading/A2-T4-008.json","Q1","0","a2","detail_extraction","4","a","translate-only","rich","51","226",""
"content/a2/reading/A2-T4-008.json","Q2","1","a2","detail_extraction","4","b","translate-only","rich","43","209",""
"content/a2/reading/A2-T4-008.json","Q3","2","a2","detail_extraction","4","b","translate-only","rich","51","220",""
"content/a2/reading/A2-T4-008.json","Q4","3","a2","detail_extraction","4","b","translate-only","rich","45","228",""
"content/a2/reading/A2-T4-008.json","Q5","4","a2","detail_extraction","4","a","translate-only","rich","44","224",""
"content/a2/reading/A2-T4-009.json","Q1","0","a2","detail_extraction","4","b","translate-only","rich","57","218",""
"content/a2/reading/A2-T4-009.json","Q2","1","a2","detail_extraction","4","c","translate-only","rich","51","224",""
"content/a2/reading/A2-T4-009.json","Q3","2","a2","detail_extraction","4","c","translate-only","rich","26","187",""
"content/a2/reading/A2-T4-009.json","Q4","3","a2","detail_extraction","4","b","translate-only","rich","32","211",""
"content/a2/reading/A2-T4-009.json","Q5","4","a2","detail_extraction","4","b","translate-only","rich","40","196",""
"content/a2/reading/A2-T4-010.json","Q1","0","a2","detail_extraction","4","b","translate-only","rich","49","196","de_low_evidence_overlap"
"content/a2/reading/A2-T4-010.json","Q2","1","a2","detail_extraction","4","c","translate-only","rich","45","190",""
"content/a2/reading/A2-T4-010.json","Q3","2","a2","detail_extraction","4","b","translate-only","rich","34","196",""
"content/a2/reading/A2-T4-010.json","Q4","3","a2","detail_extraction","4","b","translate-only","rich","45","188",""
"content/a2/reading/A2-T4-010.json","Q5","4","a2","detail_extraction","4","c","translate-only","rich","48","200",""
"content/b1/reading/B1-T1-001.json","Q1","0","b1","richtig_falsch","1","falsch","translate-only","rich","107","274",""
"content/b1/reading/B1-T1-001.json","Q2","1","b1","richtig_falsch","1","richtig","translate-only","rich","91","268",""
"content/b1/reading/B1-T1-001.json","Q3","2","b1","richtig_falsch","1","falsch","translate-only","rich","81","256",""
"content/b1/reading/B1-T1-001.json","Q4","3","b1","richtig_falsch","1","richtig","translate-only","rich","88","281",""
"content/b1/reading/B1-T1-001.json","Q5","4","b1","richtig_falsch","1","falsch","translate-only","rich","67","216","de_low_evidence_overlap"
"content/b1/reading/B1-T1-002.json","Q1","0","b1","richtig_falsch","1","falsch","translate-only","rich","60","268",""
"content/b1/reading/B1-T1-002.json","Q2","1","b1","richtig_falsch","1","falsch","translate-only","rich","34","193",""
"content/b1/reading/B1-T1-002.json","Q3","2","b1","richtig_falsch","1","richtig","translate-only","rich","76","285","de_low_evidence_overlap"
"content/b1/reading/B1-T1-002.json","Q4","3","b1","richtig_falsch","1","falsch","translate-only","rich","51","244","de_low_evidence_overlap"
"content/b1/reading/B1-T1-002.json","Q5","4","b1","richtig_falsch","1","richtig","translate-only","rich","47","244","de_low_evidence_overlap"
"content/b1/reading/B1-T1-003.json","Q1","0","b1","richtig_falsch","1","richtig","translate-only","rich","58","307","de_low_evidence_overlap"
"content/b1/reading/B1-T1-003.json","Q2","1","b1","richtig_falsch","1","falsch","translate-only","rich","65","245",""
"content/b1/reading/B1-T1-003.json","Q3","2","b1","richtig_falsch","1","richtig","translate-only","rich","66","263",""
"content/b1/reading/B1-T1-003.json","Q4","3","b1","richtig_falsch","1","falsch","translate-only","rich","81","283",""
"content/b1/reading/B1-T1-003.json","Q5","4","b1","richtig_falsch","1","falsch","translate-only","rich","88","276",""
"content/b1/reading/B1-T1-004.json","Q1","0","b1","richtig_falsch","1","falsch","translate-only","rich","67","253",""
"content/b1/reading/B1-T1-004.json","Q2","1","b1","richtig_falsch","1","richtig","translate-only","rich","62","299",""
"content/b1/reading/B1-T1-004.json","Q3","2","b1","richtig_falsch","1","falsch","translate-only","rich","73","244",""
"content/b1/reading/B1-T1-004.json","Q4","3","b1","richtig_falsch","1","falsch","translate-only","rich","64","245",""
"content/b1/reading/B1-T1-004.json","Q5","4","b1","richtig_falsch","1","falsch","translate-only","rich","112","239",""
"content/b1/reading/B1-T1-005.json","Q1","0","b1","richtig_falsch","1","falsch","translate-only","rich","62","297",""
"content/b1/reading/B1-T1-005.json","Q2","1","b1","richtig_falsch","1","richtig","translate-only","rich","67","245",""
"content/b1/reading/B1-T1-005.json","Q3","2","b1","richtig_falsch","1","falsch","translate-only","rich","56","235","de_low_evidence_overlap"
"content/b1/reading/B1-T1-005.json","Q4","3","b1","richtig_falsch","1","falsch","translate-only","rich","76","243",""
"content/b1/reading/B1-T1-005.json","Q5","4","b1","richtig_falsch","1","richtig","translate-only","rich","51","224",""
"content/b1/reading/B1-T1-006.json","Q1","0","b1","richtig_falsch","1","falsch","translate-only","rich","77","254",""
"content/b1/reading/B1-T1-006.json","Q2","1","b1","richtig_falsch","1","richtig","translate-only","rich","64","190",""
"content/b1/reading/B1-T1-006.json","Q3","2","b1","richtig_falsch","1","falsch","translate-only","rich","103","209",""
"content/b1/reading/B1-T1-006.json","Q4","3","b1","richtig_falsch","1","richtig","translate-only","rich","65","271",""
"content/b1/reading/B1-T1-006.json","Q5","4","b1","richtig_falsch","1","falsch","translate-only","rich","43","234","de_low_evidence_overlap"
"content/b1/reading/B1-T1-007.json","Q1","0","b1","richtig_falsch","1","falsch","translate-only","rich","42","278",""
"content/b1/reading/B1-T1-007.json","Q2","1","b1","richtig_falsch","1","richtig","translate-only","rich","47","210",""
"content/b1/reading/B1-T1-007.json","Q3","2","b1","richtig_falsch","1","falsch","translate-only","rich","36","209",""
"content/b1/reading/B1-T1-007.json","Q4","3","b1","richtig_falsch","1","richtig","translate-only","rich","57","221",""
"content/b1/reading/B1-T1-007.json","Q5","4","b1","richtig_falsch","1","falsch","translate-only","rich","75","209",""
"content/b1/reading/B1-T1-008.json","Q1","0","b1","richtig_falsch","1","falsch","translate-only","rich","52","249",""
"content/b1/reading/B1-T1-008.json","Q2","1","b1","richtig_falsch","1","richtig","translate-only","rich","47","222",""
"content/b1/reading/B1-T1-008.json","Q3","2","b1","richtig_falsch","1","falsch","translate-only","rich","52","212","de_low_evidence_overlap"
"content/b1/reading/B1-T1-008.json","Q4","3","b1","richtig_falsch","1","richtig","translate-only","rich","77","198",""
"content/b1/reading/B1-T1-008.json","Q5","4","b1","richtig_falsch","1","falsch","translate-only","rich","57","244",""
"content/b1/reading/B1-T1-009.json","Q1","0","b1","richtig_falsch","1","falsch","translate-only","rich","47","225",""
"content/b1/reading/B1-T1-009.json","Q2","1","b1","richtig_falsch","1","richtig","translate-only","rich","55","251",""
"content/b1/reading/B1-T1-009.json","Q3","2","b1","richtig_falsch","1","falsch","translate-only","rich","94","218",""
"content/b1/reading/B1-T1-009.json","Q4","3","b1","richtig_falsch","1","richtig","translate-only","rich","54","248",""
"content/b1/reading/B1-T1-009.json","Q5","4","b1","richtig_falsch","1","falsch","translate-only","rich","47","274","de_low_evidence_overlap"
"content/b1/reading/B1-T1-010.json","Q1","0","b1","richtig_falsch","1","falsch","translate-only","rich","36","226",""
"content/b1/reading/B1-T1-010.json","Q2","1","b1","richtig_falsch","1","richtig","translate-only","rich","45","246",""
"content/b1/reading/B1-T1-010.json","Q3","2","b1","richtig_falsch","1","falsch","translate-only","rich","49","219",""
"content/b1/reading/B1-T1-010.json","Q4","3","b1","richtig_falsch","1","falsch","translate-only","rich","62","269","de_low_evidence_overlap"
"content/b1/reading/B1-T1-010.json","Q5","4","b1","richtig_falsch","1","richtig","translate-only","rich","31","225",""
"content/b1/reading/B1-T2-001.json","Q1","0","b1","multiple_choice","2","b","translate-only","rich","70","261",""
"content/b1/reading/B1-T2-001.json","Q2","1","b1","multiple_choice","2","b","translate-only","rich","77","259",""
"content/b1/reading/B1-T2-001.json","Q3","2","b1","multiple_choice","2","b","translate-only","rich","99","329",""
"content/b1/reading/B1-T2-001.json","Q4","3","b1","multiple_choice","2","b","translate-only","rich","85","283",""
"content/b1/reading/B1-T2-001.json","Q5","4","b1","multiple_choice","2","c","translate-only","rich","81","263",""
"content/b1/reading/B1-T2-002.json","Q1","0","b1","multiple_choice","2","b","translate-only","rich","64","234",""
"content/b1/reading/B1-T2-002.json","Q2","1","b1","multiple_choice","2","b","translate-only","rich","62","238",""
"content/b1/reading/B1-T2-002.json","Q3","2","b1","multiple_choice","2","b","translate-only","rich","64","295",""
"content/b1/reading/B1-T2-002.json","Q4","3","b1","multiple_choice","2","b","translate-only","rich","62","250","de_low_evidence_overlap"
"content/b1/reading/B1-T2-002.json","Q5","4","b1","multiple_choice","2","b","translate-only","rich","67","247",""
"content/b1/reading/B1-T2-003.json","Q1","0","b1","multiple_choice","2","b","translate-only","rich","50","222",""
"content/b1/reading/B1-T2-003.json","Q2","1","b1","multiple_choice","2","b","translate-only","rich","44","260",""
"content/b1/reading/B1-T2-003.json","Q3","2","b1","multiple_choice","2","b","translate-only","rich","48","206",""
"content/b1/reading/B1-T2-003.json","Q4","3","b1","multiple_choice","2","b","translate-only","rich","58","211",""
"content/b1/reading/B1-T2-003.json","Q5","4","b1","multiple_choice","2","b","translate-only","rich","67","228",""
"content/b1/reading/B1-T2-004.json","Q1","0","b1","multiple_choice","2","c","translate-only","rich","67","248",""
"content/b1/reading/B1-T2-004.json","Q2","1","b1","multiple_choice","2","c","translate-only","rich","73","293",""
"content/b1/reading/B1-T2-004.json","Q3","2","b1","multiple_choice","2","b","translate-only","rich","48","278",""
"content/b1/reading/B1-T2-004.json","Q4","3","b1","multiple_choice","2","b","translate-only","rich","80","280","de_low_evidence_overlap"
"content/b1/reading/B1-T2-004.json","Q5","4","b1","multiple_choice","2","b","translate-only","rich","60","243",""
"content/b1/reading/B1-T2-005.json","Q1","0","b1","multiple_choice","2","b","translate-only","rich","55","226",""
"content/b1/reading/B1-T2-005.json","Q2","1","b1","multiple_choice","2","b","translate-only","rich","52","279",""
"content/b1/reading/B1-T2-005.json","Q3","2","b1","multiple_choice","2","b","translate-only","rich","51","257","de_low_evidence_overlap"
"content/b1/reading/B1-T2-005.json","Q4","3","b1","multiple_choice","2","b","translate-only","rich","80","303",""
"content/b1/reading/B1-T2-005.json","Q5","4","b1","multiple_choice","2","b","translate-only","rich","40","227","de_low_evidence_overlap"
"content/b1/reading/B1-T2-006.json","Q1","0","b1","multiple_choice","2","c","translate-only","rich","53","200",""
"content/b1/reading/B1-T2-006.json","Q2","1","b1","multiple_choice","2","b","translate-only","rich","62","214",""
"content/b1/reading/B1-T2-006.json","Q3","2","b1","multiple_choice","2","b","translate-only","rich","67","243",""
"content/b1/reading/B1-T2-006.json","Q4","3","b1","multiple_choice","2","b","translate-only","rich","74","225",""
"content/b1/reading/B1-T2-006.json","Q5","4","b1","multiple_choice","2","b","translate-only","rich","88","301",""
"content/b1/reading/B1-T2-007.json","Q1","0","b1","multiple_choice","2","b","translate-only","rich","42","201",""
"content/b1/reading/B1-T2-007.json","Q2","1","b1","multiple_choice","2","b","translate-only","rich","53","213",""
"content/b1/reading/B1-T2-007.json","Q3","2","b1","multiple_choice","2","b","translate-only","rich","72","287",""
"content/b1/reading/B1-T2-007.json","Q4","3","b1","multiple_choice","2","b","translate-only","rich","66","315",""
"content/b1/reading/B1-T2-007.json","Q5","4","b1","multiple_choice","2","b","translate-only","rich","76","246",""
"content/b1/reading/B1-T2-008.json","Q1","0","b1","multiple_choice","2","b","translate-only","rich","59","229",""
"content/b1/reading/B1-T2-008.json","Q2","1","b1","multiple_choice","2","b","translate-only","rich","34","227",""
"content/b1/reading/B1-T2-008.json","Q3","2","b1","multiple_choice","2","b","translate-only","rich","72","269",""
"content/b1/reading/B1-T2-008.json","Q4","3","b1","multiple_choice","2","c","translate-only","rich","54","220",""
"content/b1/reading/B1-T2-008.json","Q5","4","b1","multiple_choice","2","c","translate-only","rich","49","224",""
"content/b1/reading/B1-T2-009.json","Q1","0","b1","multiple_choice","2","b","translate-only","rich","58","214",""
"content/b1/reading/B1-T2-009.json","Q2","1","b1","multiple_choice","2","b","translate-only","rich","53","277","de_low_evidence_overlap"
"content/b1/reading/B1-T2-009.json","Q3","2","b1","multiple_choice","2","c","translate-only","rich","49","263",""
"content/b1/reading/B1-T2-009.json","Q4","3","b1","multiple_choice","2","b","translate-only","rich","62","248",""
"content/b1/reading/B1-T2-009.json","Q5","4","b1","multiple_choice","2","b","translate-only","rich","85","198",""
"content/b1/reading/B1-T2-010.json","Q1","0","b1","multiple_choice","2","b","translate-only","rich","72","259",""
"content/b1/reading/B1-T2-010.json","Q2","1","b1","multiple_choice","2","b","translate-only","rich","83","285",""
"content/b1/reading/B1-T2-010.json","Q3","2","b1","multiple_choice","2","b","translate-only","rich","65","289",""
"content/b1/reading/B1-T2-010.json","Q4","3","b1","multiple_choice","2","b","translate-only","rich","61","231",""
"content/b1/reading/B1-T2-010.json","Q5","4","b1","multiple_choice","2","b","translate-only","rich","75","292",""
"content/b1/reading/B1-T3-001.json","Q1","0","b1","matching","3","F","translate-only","rich","84","164",""
"content/b1/reading/B1-T3-001.json","Q2","1","b1","matching","3","D","translate-only","rich","70","138",""
"content/b1/reading/B1-T3-001.json","Q3","2","b1","matching","3","B","translate-only","rich","62","152",""
"content/b1/reading/B1-T3-001.json","Q4","3","b1","matching","3","H","translate-only","rich","70","163",""
"content/b1/reading/B1-T3-001.json","Q5","4","b1","matching","3","E","translate-only","rich","65","148",""
"content/b1/reading/B1-T3-002.json","Q1","0","b1","matching","3","E","translate-only","rich","88","166",""
"content/b1/reading/B1-T3-002.json","Q2","1","b1","matching","3","F","translate-only","rich","92","167",""
"content/b1/reading/B1-T3-002.json","Q3","2","b1","matching","3","B","translate-only","rich","88","165","de_low_evidence_overlap"
"content/b1/reading/B1-T3-002.json","Q4","3","b1","matching","3","H","translate-only","rich","74","156",""
"content/b1/reading/B1-T3-002.json","Q5","4","b1","matching","3","C","translate-only","rich","67","157",""
"content/b1/reading/B1-T3-003.json","Q1","0","b1","matching","3","A","translate-only","rich","77","181","de_low_evidence_overlap"
"content/b1/reading/B1-T3-003.json","Q2","1","b1","matching","3","B","translate-only","rich","80","178",""
"content/b1/reading/B1-T3-003.json","Q3","2","b1","matching","3","C","translate-only","rich","74","154",""
"content/b1/reading/B1-T3-003.json","Q4","3","b1","matching","3","D","translate-only","rich","57","141","de_low_evidence_overlap"
"content/b1/reading/B1-T3-003.json","Q5","4","b1","matching","3","E","translate-only","rich","76","166","de_low_evidence_overlap"
"content/b1/reading/B1-T3-004.json","Q1","0","b1","matching","3","B","translate-only","rich","88","180",""
"content/b1/reading/B1-T3-004.json","Q2","1","b1","matching","3","D","translate-only","rich","63","138","de_low_evidence_overlap"
"content/b1/reading/B1-T3-004.json","Q3","2","b1","matching","3","F","translate-only","rich","71","168",""
"content/b1/reading/B1-T3-004.json","Q4","3","b1","matching","3","C","translate-only","rich","90","156","de_low_evidence_overlap"
"content/b1/reading/B1-T3-004.json","Q5","4","b1","matching","3","A","translate-only","rich","50","145",""
"content/b1/reading/B1-T3-005.json","Q1","0","b1","matching","3","E","translate-only","rich","87","172",""
"content/b1/reading/B1-T3-005.json","Q2","1","b1","matching","3","B","translate-only","rich","71","167",""
"content/b1/reading/B1-T3-005.json","Q3","2","b1","matching","3","H","translate-only","rich","81","169",""
"content/b1/reading/B1-T3-005.json","Q4","3","b1","matching","3","C","translate-only","rich","66","157",""
"content/b1/reading/B1-T3-005.json","Q5","4","b1","matching","3","F","translate-only","rich","60","151",""
"content/b1/reading/B1-T3-006.json","Q1","0","b1","matching","3","C","translate-only","rich","75","180",""
"content/b1/reading/B1-T3-006.json","Q2","1","b1","matching","3","B","translate-only","rich","55","144",""
"content/b1/reading/B1-T3-006.json","Q3","2","b1","matching","3","F","translate-only","rich","69","154",""
"content/b1/reading/B1-T3-006.json","Q4","3","b1","matching","3","D","translate-only","rich","52","159",""
"content/b1/reading/B1-T3-006.json","Q5","4","b1","matching","3","H","translate-only","rich","55","138",""
"content/b1/reading/B1-T3-007.json","Q1","0","b1","matching","3","F","translate-only","rich","57","148",""
"content/b1/reading/B1-T3-007.json","Q2","1","b1","matching","3","C","translate-only","rich","71","173",""
"content/b1/reading/B1-T3-007.json","Q3","2","b1","matching","3","G","translate-only","rich","45","144",""
"content/b1/reading/B1-T3-007.json","Q4","3","b1","matching","3","B","translate-only","rich","57","158",""
"content/b1/reading/B1-T3-007.json","Q5","4","b1","matching","3","D","translate-only","rich","44","130",""
"content/b1/reading/B1-T3-008.json","Q1","0","b1","matching","3","F","translate-only","rich","70","165","de_low_evidence_overlap"
"content/b1/reading/B1-T3-008.json","Q2","1","b1","matching","3","G","translate-only","rich","61","161",""
"content/b1/reading/B1-T3-008.json","Q3","2","b1","matching","3","A","translate-only","rich","57","145",""
"content/b1/reading/B1-T3-008.json","Q4","3","b1","matching","3","C","translate-only","rich","54","156","de_low_evidence_overlap"
"content/b1/reading/B1-T3-008.json","Q5","4","b1","matching","3","D","translate-only","rich","52","171",""
"content/b1/reading/B1-T3-009.json","Q1","0","b1","matching","3","F","translate-only","rich","69","157",""
"content/b1/reading/B1-T3-009.json","Q2","1","b1","matching","3","B","translate-only","rich","59","160",""
"content/b1/reading/B1-T3-009.json","Q3","2","b1","matching","3","D","translate-only","rich","72","146","de_low_evidence_overlap"
"content/b1/reading/B1-T3-009.json","Q4","3","b1","matching","3","H","translate-only","rich","57","167",""
"content/b1/reading/B1-T3-009.json","Q5","4","b1","matching","3","G","translate-only","rich","65","172","de_low_evidence_overlap"
"content/b1/reading/B1-T3-010.json","Q1","0","b1","matching","3","A","translate-only","rich","75","161",""
"content/b1/reading/B1-T3-010.json","Q2","1","b1","matching","3","B","translate-only","rich","56","152",""
"content/b1/reading/B1-T3-010.json","Q3","2","b1","matching","3","F","translate-only","rich","55","155","de_low_evidence_overlap"
"content/b1/reading/B1-T3-010.json","Q4","3","b1","matching","3","C","translate-only","rich","67","175",""
"content/b1/reading/B1-T3-010.json","Q5","4","b1","matching","3","H","translate-only","rich","77","155",""
"content/b1/reading/B1-T4-001.json","Q1","0","b1","ja_nein","4","ja","translate-only","rich","85","254","de_low_evidence_overlap"
"content/b1/reading/B1-T4-001.json","Q2","1","b1","ja_nein","4","nein","translate-only","rich","70","245","de_low_evidence_overlap"
"content/b1/reading/B1-T4-001.json","Q3","2","b1","ja_nein","4","ja","translate-only","rich","73","240",""
"content/b1/reading/B1-T4-001.json","Q4","3","b1","ja_nein","4","ja","translate-only","rich","65","251","de_low_evidence_overlap"
"content/b1/reading/B1-T4-001.json","Q5","4","b1","ja_nein","4","nein","translate-only","rich","75","269","de_low_evidence_overlap"
"content/b1/reading/B1-T4-002.json","Q1","0","b1","ja_nein","4","ja","translate-only","rich","45","200",""
"content/b1/reading/B1-T4-002.json","Q2","1","b1","ja_nein","4","nein","translate-only","rich","68","229",""
"content/b1/reading/B1-T4-002.json","Q3","2","b1","ja_nein","4","ja","translate-only","rich","57","274","de_low_evidence_overlap"
"content/b1/reading/B1-T4-002.json","Q4","3","b1","ja_nein","4","nein","translate-only","rich","76","254","de_low_evidence_overlap"
"content/b1/reading/B1-T4-002.json","Q5","4","b1","ja_nein","4","ja","translate-only","rich","78","301","de_low_evidence_overlap"
"content/b1/reading/B1-T4-003.json","Q1","0","b1","ja_nein","4","ja","translate-only","rich","71","221","de_low_evidence_overlap"
